"Date","Local.Site.Name","County","meanlatitude","meanlongitude","Month","Year","PM2.5","Ozone"
2024-12-06,"Castle Hayne","New Hanover",34.364167,-77.838611,12,2024,36,NA
2024-12-06,"Clemmons Middle","Forsyth",36.026612,-80.341962,12,2024,29,NA
2024-12-06,"Durham Armory","Durham",36.0329550008979,-78.904037,12,2024,46,NA
2024-12-06,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,12,2024,38,30
2024-12-06,"Hattie Avenue","Forsyth",36.11094,-80.224501,12,2024,26,NA
2024-12-06,"Leggett","Edgecombe",35.988278,-77.5843,12,2024,11,NA
2024-12-06,"Mendenhall School","Guilford",36.1090060008986,-79.802314,12,2024,26,NA
2024-12-06,"Millbrook School","Wake",35.856111,-78.574167,12,2024,28,28
2024-12-06,"West Johnston Co.","Johnston",35.59095,-78.4622,12,2024,10,NA
2024-12-07,"Bryson City","Swain",35.434767,-83.442133,12,2024,28,NA
2024-12-07,"Castle Hayne","New Hanover",34.364167,-77.838611,12,2024,36.5,NA
2024-12-07,"Clemmons Middle","Forsyth",36.026612,-80.341962,12,2024,50,NA
2024-12-07,"Durham Armory","Durham",36.0329550008979,-78.904037,12,2024,42,NA
2024-12-07,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,12,2024,63,31
2024-12-07,"Hattie Avenue","Forsyth",36.11094,-80.224501,12,2024,52,NA
2024-12-07,"Leggett","Edgecombe",35.988278,-77.5843,12,2024,24,NA
2024-12-07,"Mendenhall School","Guilford",36.1090060008986,-79.802314,12,2024,46,NA
2024-12-07,"Millbrook School","Wake",35.856111,-78.574167,12,2024,56,31
2024-12-07,"West Johnston Co.","Johnston",35.59095,-78.4622,12,2024,32,NA
2024-12-08,"Bryson City","Swain",35.434767,-83.442133,12,2024,33,NA
2024-12-08,"Castle Hayne","New Hanover",34.364167,-77.838611,12,2024,41.5,NA
2024-12-08,"Clemmons Middle","Forsyth",36.026612,-80.341962,12,2024,49.5,NA
2024-12-08,"Durham Armory","Durham",36.0329550008979,-78.904037,12,2024,57,NA
2024-12-08,"Frying Pan Mountain","Haywood",35.379167,-82.7925,12,2024,5,NA
2024-12-08,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,12,2024,52.5,34
2024-12-08,"Hattie Avenue","Forsyth",36.11094,-80.224501,12,2024,51.5,NA
2024-12-08,"Leggett","Edgecombe",35.988278,-77.5843,12,2024,53,NA
2024-12-08,"Linville Falls","Avery",35.972347,-81.933072,12,2024,6,NA
2024-12-08,"Mendenhall School","Guilford",36.1090060008986,-79.802314,12,2024,52,NA
2024-12-08,"Millbrook School","Wake",35.856111,-78.574167,12,2024,54,35
2024-12-08,"West Johnston Co.","Johnston",35.59095,-78.4622,12,2024,54,NA
2024-12-09,"Bryson City","Swain",35.434767,-83.442133,12,2024,32,NA
2024-12-09,"Castle Hayne","New Hanover",34.364167,-77.838611,12,2024,44.5,NA
2024-12-09,"Clemmons Middle","Forsyth",36.026612,-80.341962,12,2024,57,NA
2024-12-09,"Durham Armory","Durham",36.0329550008979,-78.904037,12,2024,56,NA
2024-12-09,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,12,2024,53,19
2024-12-09,"Hattie Avenue","Forsyth",36.11094,-80.224501,12,2024,57,NA
2024-12-09,"Leggett","Edgecombe",35.988278,-77.5843,12,2024,47,NA
2024-12-09,"Mendenhall School","Guilford",36.1090060008986,-79.802314,12,2024,56,NA
2024-12-09,"Millbrook School","Wake",35.856111,-78.574167,12,2024,49,27
2024-12-09,"West Johnston Co.","Johnston",35.59095,-78.4622,12,2024,58,NA
2024-12-10,"Bryson City","Swain",35.434767,-83.442133,12,2024,23,NA
2024-12-10,"Castle Hayne","New Hanover",34.364167,-77.838611,12,2024,24.5,NA
2024-12-10,"Clemmons Middle","Forsyth",36.026612,-80.341962,12,2024,58,NA
2024-12-10,"Durham Armory","Durham",36.0329550008979,-78.904037,12,2024,57,NA
2024-12-10,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,12,2024,45,27
2024-12-10,"Hattie Avenue","Forsyth",36.11094,-80.224501,12,2024,57,NA
2024-12-10,"Leggett","Edgecombe",35.988278,-77.5843,12,2024,57,NA
2024-12-10,"Mendenhall School","Guilford",36.1090060008986,-79.802314,12,2024,55,NA
2024-12-10,"Millbrook School","Wake",35.856111,-78.574167,12,2024,60,26
2024-12-10,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,12,2024,52,NA
2024-12-10,"West Johnston Co.","Johnston",35.59095,-78.4622,12,2024,57,NA
2024-12-11,"Bryson City","Swain",35.434767,-83.442133,12,2024,10,NA
2024-12-11,"Castle Hayne","New Hanover",34.364167,-77.838611,12,2024,24.5,NA
2024-12-11,"Clemmons Middle","Forsyth",36.026612,-80.341962,12,2024,14,NA
2024-12-11,"Durham Armory","Durham",36.0329550008979,-78.904037,12,2024,21,NA
2024-12-11,"Frying Pan Mountain","Haywood",35.379167,-82.7925,12,2024,6,NA
2024-12-11,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,12,2024,17.5,26
2024-12-11,"Hattie Avenue","Forsyth",36.11094,-80.224501,12,2024,18.5,NA
2024-12-11,"Leggett","Edgecombe",35.988278,-77.5843,12,2024,18,NA
2024-12-11,"Linville Falls","Avery",35.972347,-81.933072,12,2024,6,NA
2024-12-11,"Mendenhall School","Guilford",36.1090060008986,-79.802314,12,2024,13,NA
2024-12-11,"Millbrook School","Wake",35.856111,-78.574167,12,2024,19.5,NA
2024-12-11,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,12,2024,5,NA
2024-12-11,"West Johnston Co.","Johnston",35.59095,-78.4622,12,2024,14,NA
2024-12-12,"Bryson City","Swain",35.434767,-83.442133,12,2024,19,NA
2024-12-12,"Castle Hayne","New Hanover",34.364167,-77.838611,12,2024,32,NA
2024-12-12,"Clemmons Middle","Forsyth",36.026612,-80.341962,12,2024,22,NA
2024-12-12,"Durham Armory","Durham",36.0329550008979,-78.904037,12,2024,47,NA
2024-12-12,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,12,2024,42,31
2024-12-12,"Hattie Avenue","Forsyth",36.11094,-80.224501,12,2024,36,NA
2024-12-12,"Leggett","Edgecombe",35.988278,-77.5843,12,2024,22,NA
2024-12-12,"Mendenhall School","Guilford",36.1090060008986,-79.802314,12,2024,31,NA
2024-12-12,"Millbrook School","Wake",35.856111,-78.574167,12,2024,33,NA
2024-12-12,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,12,2024,11,NA
2024-12-12,"West Johnston Co.","Johnston",35.59095,-78.4622,12,2024,8,NA
2024-12-13,"Bryson City","Swain",35.434767,-83.442133,12,2024,41,NA
2024-12-13,"Castle Hayne","New Hanover",34.364167,-77.838611,12,2024,42,NA
2024-12-13,"Clemmons Middle","Forsyth",36.026612,-80.341962,12,2024,51,NA
2024-12-13,"Durham Armory","Durham",36.0329550008979,-78.904037,12,2024,57,NA
2024-12-13,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,12,2024,56,24
2024-12-13,"Hattie Avenue","Forsyth",36.11094,-80.224501,12,2024,57,NA
2024-12-13,"Leggett","Edgecombe",35.988278,-77.5843,12,2024,33,NA
2024-12-13,"Mendenhall School","Guilford",36.1090060008986,-79.802314,12,2024,52,NA
2024-12-13,"Millbrook School","Wake",35.856111,-78.574167,12,2024,51,24
2024-12-13,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,12,2024,33,NA
2024-12-13,"West Johnston Co.","Johnston",35.59095,-78.4622,12,2024,31,NA
2024-12-14,"Bryson City","Swain",35.434767,-83.442133,12,2024,29,NA
2024-12-14,"Castle Hayne","New Hanover",34.364167,-77.838611,12,2024,32,NA
2024-12-14,"Clemmons Middle","Forsyth",36.026612,-80.341962,12,2024,46.5,NA
2024-12-14,"Durham Armory","Durham",36.0329550008979,-78.904037,12,2024,55,NA
2024-12-14,"Frying Pan Mountain","Haywood",35.379167,-82.7925,12,2024,23,NA
2024-12-14,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,12,2024,55,23
2024-12-14,"Hattie Avenue","Forsyth",36.11094,-80.224501,12,2024,50.5,NA
2024-12-14,"Leggett","Edgecombe",35.988278,-77.5843,12,2024,34,NA
2024-12-14,"Linville Falls","Avery",35.972347,-81.933072,12,2024,26,NA
2024-12-14,"Mendenhall School","Guilford",36.1090060008986,-79.802314,12,2024,53,NA
2024-12-14,"Millbrook School","Wake",35.856111,-78.574167,12,2024,41.5,26
2024-12-14,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,12,2024,21,NA
2024-12-14,"West Johnston Co.","Johnston",35.59095,-78.4622,12,2024,36,NA
2024-12-15,"Bryson City","Swain",35.434767,-83.442133,12,2024,19,NA
2024-12-15,"Castle Hayne","New Hanover",34.364167,-77.838611,12,2024,21.5,NA
2024-12-15,"Clemmons Middle","Forsyth",36.026612,-80.341962,12,2024,41,NA
2024-12-15,"Durham Armory","Durham",36.0329550008979,-78.904037,12,2024,44,NA
2024-12-15,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,12,2024,40,21
2024-12-15,"Hattie Avenue","Forsyth",36.11094,-80.224501,12,2024,42,NA
2024-12-15,"Leggett","Edgecombe",35.988278,-77.5843,12,2024,26,NA
2024-12-15,"Mendenhall School","Guilford",36.1090060008986,-79.802314,12,2024,29,NA
2024-12-15,"Millbrook School","Wake",35.856111,-78.574167,12,2024,29,27
2024-12-15,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,12,2024,14,NA
2024-12-15,"West Johnston Co.","Johnston",35.59095,-78.4622,12,2024,27,NA
2024-12-16,"Bryson City","Swain",35.434767,-83.442133,12,2024,24,NA
2024-12-16,"Castle Hayne","New Hanover",34.364167,-77.838611,12,2024,19.5,NA
2024-12-16,"Clemmons Middle","Forsyth",36.026612,-80.341962,12,2024,44,NA
2024-12-16,"Durham Armory","Durham",36.0329550008979,-78.904037,12,2024,47,NA
2024-12-16,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,12,2024,42,14
2024-12-16,"Hattie Avenue","Forsyth",36.11094,-80.224501,12,2024,45,NA
2024-12-16,"Leggett","Edgecombe",35.988278,-77.5843,12,2024,23,NA
2024-12-16,"Mendenhall School","Guilford",36.1090060008986,-79.802314,12,2024,34,NA
2024-12-16,"Millbrook School","Wake",35.856111,-78.574167,12,2024,48,9
2024-12-16,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,12,2024,22,NA
2024-12-16,"West Johnston Co.","Johnston",35.59095,-78.4622,12,2024,39,NA
2024-12-17,"Bryson City","Swain",35.434767,-83.442133,12,2024,17,NA
2024-12-17,"Castle Hayne","New Hanover",34.364167,-77.838611,12,2024,19,NA
2024-12-17,"Clemmons Middle","Forsyth",36.026612,-80.341962,12,2024,49,NA
2024-12-17,"Durham Armory","Durham",36.0329550008979,-78.904037,12,2024,56,NA
2024-12-17,"Frying Pan Mountain","Haywood",35.379167,-82.7925,12,2024,6,NA
2024-12-17,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,12,2024,51,23
2024-12-17,"Hattie Avenue","Forsyth",36.11094,-80.224501,12,2024,45.5,NA
2024-12-17,"Leggett","Edgecombe",35.988278,-77.5843,12,2024,34,NA
2024-12-17,"Linville Falls","Avery",35.972347,-81.933072,12,2024,13,NA
2024-12-17,"Mendenhall School","Guilford",36.1090060008986,-79.802314,12,2024,46,NA
2024-12-17,"Millbrook School","Wake",35.856111,-78.574167,12,2024,55,26
2024-12-17,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,12,2024,28,NA
2024-12-17,"West Johnston Co.","Johnston",35.59095,-78.4622,12,2024,62,NA
2024-12-18,"Bryson City","Swain",35.434767,-83.442133,12,2024,26,NA
2024-12-18,"Castle Hayne","New Hanover",34.364167,-77.838611,12,2024,17,NA
2024-12-18,"Clemmons Middle","Forsyth",36.026612,-80.341962,12,2024,54,NA
2024-12-18,"Durham Armory","Durham",36.0329550008979,-78.904037,12,2024,53,NA
2024-12-18,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,12,2024,50,25
2024-12-18,"Hattie Avenue","Forsyth",36.11094,-80.224501,12,2024,51,NA
2024-12-18,"Leggett","Edgecombe",35.988278,-77.5843,12,2024,49,NA
2024-12-18,"Mendenhall School","Guilford",36.1090060008986,-79.802314,12,2024,52,NA
2024-12-18,"Millbrook School","Wake",35.856111,-78.574167,12,2024,55,21
2024-12-18,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,12,2024,36,NA
2024-12-18,"West Johnston Co.","Johnston",35.59095,-78.4622,12,2024,55,NA
2024-12-19,"Bryson City","Swain",35.434767,-83.442133,12,2024,9,NA
2024-12-19,"Castle Hayne","New Hanover",34.364167,-77.838611,12,2024,25.5,NA
2024-12-19,"Clemmons Middle","Forsyth",36.026612,-80.341962,12,2024,17,NA
2024-12-19,"Durham Armory","Durham",36.0329550008979,-78.904037,12,2024,28,NA
2024-12-19,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,12,2024,26,26
2024-12-19,"Hattie Avenue","Forsyth",36.11094,-80.224501,12,2024,16,NA
2024-12-19,"Leggett","Edgecombe",35.988278,-77.5843,12,2024,12,NA
2024-12-19,"Mendenhall School","Guilford",36.1090060008986,-79.802314,12,2024,9,NA
2024-12-19,"Millbrook School","Wake",35.856111,-78.574167,12,2024,21,25
2024-12-19,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,12,2024,10,NA
2024-12-19,"West Johnston Co.","Johnston",35.59095,-78.4622,12,2024,20,NA
2024-12-20,"Bryson City","Swain",35.434767,-83.442133,12,2024,17,NA
2024-12-20,"Castle Hayne","New Hanover",34.364167,-77.838611,12,2024,37,NA
2024-12-20,"Clemmons Middle","Forsyth",36.026612,-80.341962,12,2024,29,NA
2024-12-20,"Durham Armory","Durham",36.0329550008979,-78.904037,12,2024,48,NA
2024-12-20,"Frying Pan Mountain","Haywood",35.379167,-82.7925,12,2024,7,NA
2024-12-20,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,12,2024,34.5,21
2024-12-20,"Hattie Avenue","Forsyth",36.11094,-80.224501,12,2024,27.5,NA
2024-12-20,"Leggett","Edgecombe",35.988278,-77.5843,12,2024,24,NA
2024-12-20,"Linville Falls","Avery",35.972347,-81.933072,12,2024,13,NA
2024-12-20,"Mendenhall School","Guilford",36.1090060008986,-79.802314,12,2024,21,NA
2024-12-20,"Millbrook School","Wake",35.856111,-78.574167,12,2024,39.5,19
2024-12-20,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,12,2024,21,NA
2024-12-20,"West Johnston Co.","Johnston",35.59095,-78.4622,12,2024,32,NA
2024-12-21,"Bryson City","Swain",35.434767,-83.442133,12,2024,21,NA
2024-12-21,"Castle Hayne","New Hanover",34.364167,-77.838611,12,2024,33,NA
2024-12-21,"Clemmons Middle","Forsyth",36.026612,-80.341962,12,2024,22,NA
2024-12-21,"Durham Armory","Durham",36.0329550008979,-78.904037,12,2024,26,NA
2024-12-21,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,12,2024,21,28
2024-12-21,"Hattie Avenue","Forsyth",36.11094,-80.224501,12,2024,13,NA
2024-12-21,"Leggett","Edgecombe",35.988278,-77.5843,12,2024,15,NA
2024-12-21,"Mendenhall School","Guilford",36.1090060008986,-79.802314,12,2024,7,NA
2024-12-21,"Millbrook School","Wake",35.856111,-78.574167,12,2024,12,27
2024-12-21,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,12,2024,17,NA
2024-12-21,"West Johnston Co.","Johnston",35.59095,-78.4622,12,2024,0,NA
2024-12-22,"Bryson City","Swain",35.434767,-83.442133,12,2024,36,NA
2024-12-22,"Castle Hayne","New Hanover",34.364167,-77.838611,12,2024,26.5,NA
2024-12-22,"Clemmons Middle","Forsyth",36.026612,-80.341962,12,2024,29,NA
2024-12-22,"Durham Armory","Durham",36.0329550008979,-78.904037,12,2024,44,NA
2024-12-22,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,12,2024,27,32
2024-12-22,"Hattie Avenue","Forsyth",36.11094,-80.224501,12,2024,41,NA
2024-12-22,"Leggett","Edgecombe",35.988278,-77.5843,12,2024,15,NA
2024-12-22,"Mendenhall School","Guilford",36.1090060008986,-79.802314,12,2024,44,NA
2024-12-22,"Millbrook School","Wake",35.856111,-78.574167,12,2024,24,33
2024-12-22,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,12,2024,11,NA
2024-12-22,"West Johnston Co.","Johnston",35.59095,-78.4622,12,2024,3,NA
2024-12-23,"Bryson City","Swain",35.434767,-83.442133,12,2024,51,NA
2024-12-23,"Castle Hayne","New Hanover",34.364167,-77.838611,12,2024,31.5,NA
2024-12-23,"Clemmons Middle","Forsyth",36.026612,-80.341962,12,2024,59,NA
2024-12-23,"Durham Armory","Durham",36.0329550008979,-78.904037,12,2024,57,NA
2024-12-23,"Frying Pan Mountain","Haywood",35.379167,-82.7925,12,2024,11,NA
2024-12-23,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,12,2024,52.5,32
2024-12-23,"Hattie Avenue","Forsyth",36.11094,-80.224501,12,2024,57.5,NA
2024-12-23,"Leggett","Edgecombe",35.988278,-77.5843,12,2024,21,NA
2024-12-23,"Linville Falls","Avery",35.972347,-81.933072,12,2024,23,NA
2024-12-23,"Mendenhall School","Guilford",36.1090060008986,-79.802314,12,2024,60,NA
2024-12-23,"Millbrook School","Wake",35.856111,-78.574167,12,2024,39.5,32
2024-12-23,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,12,2024,14,NA
2024-12-23,"West Johnston Co.","Johnston",35.59095,-78.4622,12,2024,18,NA
2024-12-24,"Bryson City","Swain",35.434767,-83.442133,12,2024,63,NA
2024-12-24,"Castle Hayne","New Hanover",34.364167,-77.838611,12,2024,20,NA
2024-12-24,"Clemmons Middle","Forsyth",36.026612,-80.341962,12,2024,62,NA
2024-12-24,"Durham Armory","Durham",36.0329550008979,-78.904037,12,2024,58,NA
2024-12-24,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,12,2024,68,27
2024-12-24,"Hattie Avenue","Forsyth",36.11094,-80.224501,12,2024,61,NA
2024-12-24,"Leggett","Edgecombe",35.988278,-77.5843,12,2024,26,NA
2024-12-24,"Mendenhall School","Guilford",36.1090060008986,-79.802314,12,2024,59,NA
2024-12-24,"Millbrook School","Wake",35.856111,-78.574167,12,2024,46,30
2024-12-24,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,12,2024,19,NA
2024-12-24,"West Johnston Co.","Johnston",35.59095,-78.4622,12,2024,41,NA
2024-12-25,"Bryson City","Swain",35.434767,-83.442133,12,2024,59,NA
2024-12-25,"Castle Hayne","New Hanover",34.364167,-77.838611,12,2024,37.5,NA
2024-12-25,"Clemmons Middle","Forsyth",36.026612,-80.341962,12,2024,53,NA
2024-12-25,"Durham Armory","Durham",36.0329550008979,-78.904037,12,2024,65,NA
2024-12-25,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,12,2024,59,34
2024-12-25,"Hattie Avenue","Forsyth",36.11094,-80.224501,12,2024,47,NA
2024-12-25,"Leggett","Edgecombe",35.988278,-77.5843,12,2024,32,NA
2024-12-25,"Mendenhall School","Guilford",36.1090060008986,-79.802314,12,2024,51,NA
2024-12-25,"Millbrook School","Wake",35.856111,-78.574167,12,2024,48,29
2024-12-25,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,12,2024,21,NA
2024-12-25,"West Johnston Co.","Johnston",35.59095,-78.4622,12,2024,38,NA
2024-12-26,"Bryson City","Swain",35.434767,-83.442133,12,2024,56,NA
2024-12-26,"Castle Hayne","New Hanover",34.364167,-77.838611,12,2024,36,NA
2024-12-26,"Clemmons Middle","Forsyth",36.026612,-80.341962,12,2024,55,NA
2024-12-26,"Durham Armory","Durham",36.0329550008979,-78.904037,12,2024,57,NA
2024-12-26,"Frying Pan Mountain","Haywood",35.379167,-82.7925,12,2024,19,NA
2024-12-26,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,12,2024,53.5,29
2024-12-26,"Hattie Avenue","Forsyth",36.11094,-80.224501,12,2024,56,NA
2024-12-26,"Leggett","Edgecombe",35.988278,-77.5843,12,2024,48,NA
2024-12-26,"Linville Falls","Avery",35.972347,-81.933072,12,2024,38,NA
2024-12-26,"Mendenhall School","Guilford",36.1090060008986,-79.802314,12,2024,51,NA
2024-12-26,"Millbrook School","Wake",35.856111,-78.574167,12,2024,52,28
2024-12-26,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,12,2024,30,NA
2024-12-26,"West Johnston Co.","Johnston",35.59095,-78.4622,12,2024,39,NA
2024-12-27,"Bryson City","Swain",35.434767,-83.442133,12,2024,27,NA
2024-12-27,"Castle Hayne","New Hanover",34.364167,-77.838611,12,2024,31,NA
2024-12-27,"Clemmons Middle","Forsyth",36.026612,-80.341962,12,2024,59,NA
2024-12-27,"Durham Armory","Durham",36.0329550008979,-78.904037,12,2024,62,NA
2024-12-27,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,12,2024,56,20
2024-12-27,"Hattie Avenue","Forsyth",36.11094,-80.224501,12,2024,58,NA
2024-12-27,"Leggett","Edgecombe",35.988278,-77.5843,12,2024,52,NA
2024-12-27,"Mendenhall School","Guilford",36.1090060008986,-79.802314,12,2024,55,NA
2024-12-27,"Millbrook School","Wake",35.856111,-78.574167,12,2024,58,22
2024-12-27,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,12,2024,35,NA
2024-12-27,"West Johnston Co.","Johnston",35.59095,-78.4622,12,2024,49,NA
2024-12-28,"Bryson City","Swain",35.434767,-83.442133,12,2024,18,NA
2024-12-28,"Castle Hayne","New Hanover",34.364167,-77.838611,12,2024,17,NA
2024-12-28,"Clemmons Middle","Forsyth",36.026612,-80.341962,12,2024,25,NA
2024-12-28,"Durham Armory","Durham",36.0329550008979,-78.904037,12,2024,57,NA
2024-12-28,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,12,2024,28,16
2024-12-28,"Hattie Avenue","Forsyth",36.11094,-80.224501,12,2024,27,NA
2024-12-28,"Leggett","Edgecombe",35.988278,-77.5843,12,2024,25,NA
2024-12-28,"Mendenhall School","Guilford",36.1090060008986,-79.802314,12,2024,31,NA
2024-12-28,"Millbrook School","Wake",35.856111,-78.574167,12,2024,46,30
2024-12-28,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,12,2024,10,NA
2024-12-28,"West Johnston Co.","Johnston",35.59095,-78.4622,12,2024,36,NA
2024-12-29,"Bryson City","Swain",35.434767,-83.442133,12,2024,9,NA
2024-12-29,"Castle Hayne","New Hanover",34.364167,-77.838611,12,2024,21.5,NA
2024-12-29,"Clemmons Middle","Forsyth",36.026612,-80.341962,12,2024,19,NA
2024-12-29,"Durham Armory","Durham",36.0329550008979,-78.904037,12,2024,23,NA
2024-12-29,"Frying Pan Mountain","Haywood",35.379167,-82.7925,12,2024,2,NA
2024-12-29,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,12,2024,16,34
2024-12-29,"Hattie Avenue","Forsyth",36.11094,-80.224501,12,2024,20.5,NA
2024-12-29,"Leggett","Edgecombe",35.988278,-77.5843,12,2024,12,NA
2024-12-29,"Linville Falls","Avery",35.972347,-81.933072,12,2024,4,NA
2024-12-29,"Mendenhall School","Guilford",36.1090060008986,-79.802314,12,2024,17,NA
2024-12-29,"Millbrook School","Wake",35.856111,-78.574167,12,2024,18,36
2024-12-29,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,12,2024,7,NA
2024-12-29,"West Johnston Co.","Johnston",35.59095,-78.4622,12,2024,8,NA
2024-12-30,"Bryson City","Swain",35.434767,-83.442133,12,2024,24,NA
2024-12-30,"Castle Hayne","New Hanover",34.364167,-77.838611,12,2024,25,NA
2024-12-30,"Clemmons Middle","Forsyth",36.026612,-80.341962,12,2024,23,NA
2024-12-30,"Durham Armory","Durham",36.0329550008979,-78.904037,12,2024,39,NA
2024-12-30,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,12,2024,32,29
2024-12-30,"Hattie Avenue","Forsyth",36.11094,-80.224501,12,2024,32,NA
2024-12-30,"Leggett","Edgecombe",35.988278,-77.5843,12,2024,9,NA
2024-12-30,"Mendenhall School","Guilford",36.1090060008986,-79.802314,12,2024,19,NA
2024-12-30,"Millbrook School","Wake",35.856111,-78.574167,12,2024,23,32
2024-12-30,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,12,2024,8,NA
2024-12-30,"West Johnston Co.","Johnston",35.59095,-78.4622,12,2024,11,NA
2024-12-31,"Bryson City","Swain",35.434767,-83.442133,12,2024,25,NA
2024-12-31,"Castle Hayne","New Hanover",34.364167,-77.838611,12,2024,35.5,NA
2024-12-31,"Clemmons Middle","Forsyth",36.026612,-80.341962,12,2024,53,NA
2024-12-31,"Durham Armory","Durham",36.0329550008979,-78.904037,12,2024,36,NA
2024-12-31,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,12,2024,48,NA
2024-12-31,"Hattie Avenue","Forsyth",36.11094,-80.224501,12,2024,54,NA
2024-12-31,"Leggett","Edgecombe",35.988278,-77.5843,12,2024,21,NA
2024-12-31,"Mendenhall School","Guilford",36.1090060008986,-79.802314,12,2024,46,NA
2024-12-31,"Millbrook School","Wake",35.856111,-78.574167,12,2024,43,NA
2024-12-31,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,12,2024,33,NA
2024-12-31,"West Johnston Co.","Johnston",35.59095,-78.4622,12,2024,31,NA
2025-01-01,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,1,2025,NA,30
2025-01-01,"Millbrook School","Wake",35.856111,-78.574167,1,2025,NA,31
2025-01-02,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,1,2025,NA,29
2025-01-02,"Millbrook School","Wake",35.856111,-78.574167,1,2025,NA,29
2025-01-03,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,1,2025,NA,30
2025-01-03,"Millbrook School","Wake",35.856111,-78.574167,1,2025,NA,31
2025-01-04,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,1,2025,NA,31
2025-01-04,"Millbrook School","Wake",35.856111,-78.574167,1,2025,NA,29
2025-01-05,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,1,2025,NA,24
2025-01-05,"Millbrook School","Wake",35.856111,-78.574167,1,2025,NA,33
2025-01-06,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,1,2025,NA,22
2025-01-06,"Millbrook School","Wake",35.856111,-78.574167,1,2025,NA,24
2025-01-07,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,1,2025,NA,27
2025-01-07,"Millbrook School","Wake",35.856111,-78.574167,1,2025,NA,29
2025-01-08,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,1,2025,NA,25
2025-01-08,"Millbrook School","Wake",35.856111,-78.574167,1,2025,NA,31
2025-01-09,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,1,2025,NA,35
2025-01-09,"Millbrook School","Wake",35.856111,-78.574167,1,2025,NA,33
2025-01-10,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,1,2025,NA,23
2025-01-10,"Millbrook School","Wake",35.856111,-78.574167,1,2025,NA,25
2025-01-11,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,1,2025,NA,30
2025-01-11,"Millbrook School","Wake",35.856111,-78.574167,1,2025,NA,31
2025-01-12,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,1,2025,NA,33
2025-01-12,"Millbrook School","Wake",35.856111,-78.574167,1,2025,NA,30
